Plate,Metadata_Well,Drug,Concentration,Metadata_row,Metadata_column,NumberOfCells,NumberOfCells_ADR,NumberOfCells_MES
2214049,C18,Doxorubicin,0.01,3,18,937.0,499.0,438.0
2214049,C19,I-BRD9,0.1,3,19,1064.0,599.0,465.0
2214049,C20,Staurosporine,20.0,3,20,5.0,2.0,3.0
2214049,C21,Auranofin,2.0,3,21,19.0,0.0,19.0
2214049,C22,Panobinostat,0.05,3,22,522.0,362.0,160.0
2214049,C23,Topotecan,10.0,3,23,26.0,2.0,24.0
2214049,C24,Panobinostat,0.05,3,24,489.0,186.0,303.0
2214049,D01,AT9283,2.0,4,1,708.0,342.0,366.0
2214049,D02,5-Carboxy-8-hydroxyquinoline (IOX1),5.0,4,2,731.0,359.0,372.0
2214049,D03,Entinostat,0.5,4,3,1288.0,783.0,505.0
2214049,D04,Metformin,0.1,4,4,997.0,518.0,479.0
2214049,D05,Melphalan,1.0,4,5,676.0,292.0,384.0
2214049,D06,Etoposide,0.02,4,6,924.0,425.0,499.0
2214049,D07,Melphalan,10.0,4,7,166.0,12.0,154.0
2214049,D08,Auranofin,20.0,4,8,69.0,2.0,67.0
2214049,D09,Fenoprofen,2.0,4,9,902.0,446.0,456.0
2214049,D10,Melphalan,0.1,4,10,958.0,487.0,471.0
2214049,D11,Irinotecan,0.01,4,11,1126.0,580.0,546.0
2214049,D12,DMSO,0.0,4,12,1031.0,580.0,451.0
2214049,D14,I-CBP112,0.02,4,14,981.0,590.0,391.0
2214049,D15,Imatinib,20.0,4,15,1707.0,1156.0,551.0
2214049,D16,DMSO,0.0,4,16,922.0,407.0,515.0
2214049,D17,C646,20.0,4,17,923.0,431.0,492.0
2214049,D18,I-BRD9,0.1,4,18,964.0,573.0,391.0
2214049,D20,SGC-CBP30,50.0,4,20,221.0,149.0,72.0
2214049,D21,Hydroxyurea,0.1,4,21,969.0,542.0,427.0
2214049,D22,GSK-J4,0.5,4,22,1654.0,1168.0,486.0
2214049,D23,Auranofin,0.1,4,23,940.0,526.0,414.0
2214049,D24,EX-527,0.05,4,24,710.0,333.0,377.0
2214049,E01,Mitoxantrone,2.0,5,1,131.0,5.0,126.0
2214049,E02,DMSO,0.0,5,2,897.0,376.0,521.0
2214049,E03,Doxorubicin,0.01,5,3,836.0,437.0,399.0
2214049,E04,Bortezomib,2.0,5,4,17.0,3.0,14.0
2214049,E05,Methotrexate,0.1,5,5,938.0,449.0,489.0
2214049,E06,Staurosporine,0.02,5,6,378.0,212.0,166.0
2214049,E07,MK-1775,0.02,5,7,911.0,461.0,450.0
2214049,E08,Tamoxifen,0.09,5,8,930.0,437.0,493.0
2214049,E09,DMSO,0.0,5,9,1005.0,533.0,472.0
2214049,E12,Temozolomide,0.01,5,12,1134.0,701.0,433.0
2214049,E13,Staurosporine,2.0,5,13,7.0,5.0,2.0
2214049,E14,Etoposide,2.0,5,14,1100.0,617.0,483.0
2214049,E15,MK-1775,0.2,5,15,1055.0,618.0,437.0
2214049,E16,Melphalan,0.01,5,16,1087.0,593.0,494.0
2214049,E17,DMSO,0.0,5,17,1033.0,514.0,519.0
2214049,E18,Glasdegib,0.01,5,18,1126.0,557.0,569.0
2214049,E19,Sunitinib,0.1,5,19,990.0,530.0,460.0
2214049,E20,SGC-CBP30,5.0,5,20,921.0,433.0,488.0
2214049,E21,AT9283,0.2,5,21,329.0,149.0,180.0
2214049,E22,5-Fluorouracil,10.0,5,22,419.0,202.0,217.0
2214049,E23,Auranofin,0.01,5,23,1007.0,541.0,466.0
2214049,E24,Tamoxifen,0.009,5,24,846.0,444.0,402.0
2214049,F01,DMSO,0.0,6,1,784.0,324.0,460.0
2214049,F02,Auranofin,20.0,6,2,49.0,1.0,48.0
2214049,F03,C646,2.0,6,3,1040.0,521.0,519.0
2214049,F04,I-BRD9,1.0,6,4,1019.0,527.0,492.0
2214049,F05,Venetoclax,10.0,6,5,205.0,15.0,190.0
2214049,F06,Hydroxyurea,0.1,6,6,1086.0,558.0,528.0
2214049,F07,Melphalan,1.0,6,7,606.0,320.0,286.0
2214049,F08,Glasdegib,0.1,6,8,1013.0,516.0,497.0
2214049,F09,Duvelisib,0.01,6,9,1100.0,533.0,567.0
2214049,F10,DMSO,0.0,6,10,901.0,439.0,462.0
2214049,F11,Hydroxyurea,20.0,6,11,973.0,518.0,455.0
2214049,F12,Entinostat,5.0,6,12,199.0,60.0,139.0
2214049,F13,Entinostat,5.0,6,13,260.0,76.0,184.0
2214049,F14,EX-527,0.5,6,14,988.0,567.0,421.0
2214049,F15,EX-527,5.0,6,15,1239.0,576.0,663.0
2214049,F16,Etoposide,2.0,6,16,1056.0,557.0,499.0
2214049,F17,Tamoxifen,1.8,6,17,840.0,331.0,509.0
2214049,F18,DMSO,0.0,6,18,975.0,546.0,429.0
2214049,F19,Imatinib,0.01,6,19,1048.0,521.0,527.0
2214049,F20,Eflornithine,0.1,6,20,1068.0,495.0,573.0
2214049,F21,Bortezomib,0.1,6,21,24.0,5.0,19.0
2214049,F22,Gefitinib,0.1,6,22,948.0,533.0,415.0
2214049,F23,Fenoprofen,0.01,6,23,864.0,392.0,472.0
2214049,F24,5-Carboxy-8-hydroxyquinoline (IOX1),0.5,6,24,783.0,387.0,396.0
2214049,G01,I-BRD9,0.01,7,1,843.0,477.0,366.0
2214049,G02,Entinostat,50.0,7,2,207.0,73.0,134.0
2214049,G03,5-Carboxy-8-hydroxyquinoline (IOX1),5.0,7,3,797.0,390.0,407.0
2214049,G04,DMSO,0.0,7,4,935.0,436.0,499.0
2214049,G05,Glasdegib,0.1,7,5,932.0,451.0,481.0
2214049,G06,Gefitinib,0.01,7,6,985.0,466.0,519.0
2214049,G07,PBIT,0.02,7,7,1031.0,577.0,454.0
2214049,G08,Everolimus,20.0,7,8,526.0,232.0,294.0
2214049,G09,Glasdegib,0.01,7,9,989.0,502.0,487.0
2214049,G10,Temozolomide,20.0,7,10,1005.0,532.0,473.0
2214049,G11,Busulfan,0.1,7,11,958.0,543.0,415.0
2214049,G12,Bortezomib,2.0,7,12,16.0,6.0,10.0
2214049,G13,SGC-CBP30,0.05,7,13,1096.0,544.0,552.0
2214049,G15,PBIT,2.0,7,15,1093.0,571.0,522.0
2214049,G16,Metformin,20.0,7,16,939.0,462.0,477.0
2214049,G17,Everolimus,0.1,7,17,542.0,200.0,342.0
2214049,G18,MK-1775,20.0,7,18,954.0,472.0,482.0
2214049,G19,DMSO,0.0,7,19,985.0,502.0,483.0
2214049,G21,Irinotecan,0.01,7,21,1104.0,536.0,568.0
2214049,G22,GSK-J4,50.0,7,22,24.0,2.0,22.0
2214049,G23,Duvelisib,1.0,7,23,757.0,380.0,377.0
2214049,G24,5-Carboxy-8-hydroxyquinoline (IOX1),50.0,7,24,238.0,50.0,188.0
2214049,H01,Methotrexate,0.01,8,1,711.0,321.0,390.0
2214049,H02,Everolimus,2.0,8,2,452.0,130.0,322.0
2214049,H03,DMSO,0.0,8,3,880.0,468.0,412.0
2214049,H04,MK-1775,0.02,8,4,861.0,409.0,452.0
2214049,H05,Sunitinib,0.01,8,5,934.0,489.0,445.0
2214049,H06,Venetoclax,0.1,8,6,705.0,361.0,344.0
2214049,H07,Disulfiram,20.0,8,7,33.0,2.0,31.0
2214049,H08,Trichostatin A,2.0,8,8,863.0,431.0,432.0
2214049,H09,Disulfiram,20.0,8,9,20.0,3.0,17.0
2214049,H10,Disulfiram,0.01,8,10,1110.0,609.0,501.0
2214049,H11,Irinotecan,0.1,8,11,992.0,523.0,469.0
2214049,H12,Etoposide,0.2,8,12,797.0,413.0,384.0
2214049,H13,Temozolomide,2.0,8,13,1065.0,607.0,458.0
2214049,H14,Methotrexate,2.0,8,14,602.0,216.0,386.0
2214049,H15,Bortezomib,0.01,8,15,811.0,676.0,135.0
2214049,H16,Romidepsin,0.2,8,16,132.0,41.0,91.0
2214049,H17,EX-527,5.0,8,17,1020.0,459.0,561.0
2214049,H18,Metformin,0.1,8,18,1079.0,598.0,481.0
2214049,H20,DMSO,0.0,8,20,1020.0,545.0,475.0
2214049,H21,Busulfan,2.0,8,21,1041.0,483.0,558.0
2214049,H22,Etoposide,20.0,8,22,960.0,590.0,370.0
2214049,H23,I-CBP112,20.0,8,23,823.0,398.0,425.0
2214049,H24,Duvelisib,0.01,8,24,688.0,282.0,406.0
2214049,I01,PBIT,0.02,9,1,688.0,295.0,393.0
2214049,I02,Everolimus,0.01,9,2,454.0,142.0,312.0
2214049,I03,Etoposide,0.02,9,3,818.0,356.0,462.0
2214049,I04,GSK-J4,5.0,9,4,220.0,35.0,185.0
2214049,I05,Busulfan,2.0,9,5,1145.0,704.0,441.0
2214049,I06,DMSO,0.0,9,6,1001.0,514.0,487.0
2214049,I07,I-CBP112,0.02,9,7,1055.0,555.0,500.0
2214049,I08,Eflornithine,2.0,9,8,998.0,553.0,445.0
2214049,I09,Fenoprofen,2.0,9,9,914.0,453.0,461.0
2214049,I10,Topotecan,1.0,9,10,176.0,22.0,154.0
2214049,I11,5-Fluorouracil,0.01,9,11,984.0,529.0,455.0
2214049,I12,GSK-J4,0.05,9,12,1010.0,534.0,476.0
2214049,I13,Trichostatin A,0.02,9,13,1021.0,503.0,518.0
2214049,I15,5-Carboxy-8-hydroxyquinoline (IOX1),0.05,9,15,1036.0,602.0,434.0
2214049,I17,Venetoclax,1.0,9,17,300.0,61.0,239.0
2214049,I18,Duvelisib,0.1,9,18,973.0,524.0,449.0
2214049,I19,Fenoprofen,20.0,9,19,989.0,552.0,437.0
2214049,I20,Topotecan,0.1,9,20,176.0,26.0,150.0
2214049,I21,DMSO,0.0,9,21,1075.0,524.0,551.0
2214049,I22,Trichostatin A,20.0,9,22,792.0,375.0,417.0
2214049,I23,5-Fluorouracil,10.0,9,23,388.0,183.0,205.0
2214049,I24,Sorafenib,20.0,9,24,821.0,398.0,423.0
2214049,J01,Imatinib,0.1,10,1,847.0,386.0,461.0
2214049,J02,Carboplatin,20.0,10,2,811.0,405.0,406.0
2214049,J03,Methotrexate,20.0,10,3,461.0,172.0,289.0
2214049,J04,Everolimus,2.0,10,4,437.0,139.0,298.0
2214049,J05,DMSO,0.0,10,5,806.0,375.0,431.0
2214049,J06,5-Fluorouracil,1.0,10,6,898.0,435.0,463.0
2214049,J07,Vorinostat,0.01,10,7,974.0,524.0,450.0
2214049,J08,Carboplatin,20.0,10,8,978.0,538.0,440.0
2214049,J09,GSK-J4,50.0,10,9,9.0,1.0,8.0
2214049,J10,Mitoxantrone,0.01,10,10,713.0,388.0,325.0
2214049,J11,Methotrexate,20.0,10,11,420.0,173.0,247.0
2214049,J12,Romidepsin,0.2,10,12,119.0,19.0,100.0
2214049,J14,Duvelisib,10.0,10,14,535.0,276.0,259.0
2214049,J15,Meclofenamate (sodium),0.01,10,15,948.0,539.0,409.0
2214049,J16,Disulfiram,0.1,10,16,334.0,117.0,217.0
2214049,J17,Melphalan,0.01,10,17,973.0,552.0,421.0
2214049,J18,Staurosporine,0.02,10,18,432.0,264.0,168.0
2214049,J19,Topotecan,0.01,10,19,638.0,329.0,309.0
2214049,J20,Fenoprofen,20.0,10,20,1029.0,598.0,431.0
2214049,J22,DMSO,0.0,10,22,938.0,516.0,422.0
2214049,J23,Hydroxyurea,2.0,10,23,946.0,482.0,464.0
2214049,J24,Trichostatin A,2.0,10,24,700.0,311.0,389.0
2214049,K01,Sorafenib,0.01,11,1,803.0,380.0,423.0
2214049,K02,Venetoclax,0.01,11,2,754.0,366.0,388.0
2214049,K03,Everolimus,0.01,11,3,581.0,220.0,361.0
2214049,K04,C646,0.02,11,4,1075.0,529.0,546.0
2214049,K06,PBIT,2.0,11,6,887.0,426.0,461.0
2214049,K07,GSK-J4,0.05,11,7,953.0,515.0,438.0
2214049,K08,DMSO,0.0,11,8,968.0,515.0,453.0
2214049,K09,C646,2.0,11,9,1011.0,554.0,457.0
2214049,K10,Temozolomide,0.01,11,10,868.0,428.0,440.0
2214049,K11,Eflornithine,0.01,11,11,1049.0,554.0,495.0
2214049,K12,Romidepsin,0.02,11,12,740.0,550.0,190.0
2214049,K13,I-BRD9,10.0,11,13,919.0,468.0,451.0
2214049,K14,SGC-CBP30,0.05,11,14,1052.0,574.0,478.0
2214049,K15,Entinostat,0.05,11,15,1089.0,554.0,535.0
2214049,K16,DMSO,0.0,11,16,1141.0,643.0,498.0
2214049,K17,Disulfiram,0.01,11,17,1020.0,571.0,449.0
2214049,K18,Irinotecan,2.0,11,18,347.0,140.0,207.0
2214049,K20,Entinostat,0.05,11,20,1027.0,612.0,415.0
2214049,K21,EX-527,50.0,11,21,1099.0,591.0,508.0
2214049,K22,Romidepsin,20.0,11,22,109.0,18.0,91.0
2214049,K23,DMSO,0.0,11,23,928.0,470.0,458.0
2214049,K24,Gefitinib,2.0,11,24,806.0,399.0,407.0
2214049,L01,Sorafenib,2.0,12,1,762.0,367.0,395.0
2214049,L02,Duvelisib,0.1,12,2,902.0,448.0,454.0
2214049,L03,Tamoxifen,18.0,12,3,534.0,157.0,377.0
2214049,L04,Metformin,2.0,12,4,830.0,404.0,426.0
2214049,L05,Methotrexate,0.1,12,5,951.0,486.0,465.0
2214049,L06,SGC-CBP30,5.0,12,6,769.0,360.0,409.0
2214049,L07,DMSO,0.0,12,7,938.0,475.0,463.0
2214049,L08,Romidepsin,2.0,12,8,115.0,52.0,63.0
2214049,L09,Vorinostat,2.0,12,9,428.0,269.0,159.0
2214049,L10,Busulfan,0.01,12,10,980.0,475.0,505.0
2214049,L11,Duvelisib,1.0,12,11,921.0,488.0,433.0
2214049,L12,AT9283,0.2,12,12,305.0,145.0,160.0
2214049,L13,Gefitinib,0.1,12,13,842.0,431.0,411.0
2214049,L14,5-Fluorouracil,0.1,12,14,861.0,490.0,371.0
2214049,L15,DMSO,0.0,12,15,877.0,529.0,348.0
2214049,L16,Irinotecan,0.1,12,16,886.0,505.0,381.0
2214049,L17,Bortezomib,20.0,12,17,4.0,2.0,2.0
2214049,L18,MK-1775,2.0,12,18,1008.0,519.0,489.0
2214049,L19,Topotecan,0.1,12,19,233.0,47.0,186.0
2214049,L20,SGC-CBP30,0.5,12,20,975.0,551.0,424.0
2214049,L21,Meclofenamate (sodium),2.0,12,21,1014.0,527.0,487.0
2214049,L22,PBIT,0.2,12,22,1074.0,580.0,494.0
2214049,L23,Imatinib,2.0,12,23,1172.0,703.0,469.0
2214049,L24,DMSO,0.0,12,24,789.0,443.0,346.0
2214049,M01,Fenoprofen,0.01,13,1,855.0,394.0,461.0
2214049,M02,Glasdegib,10.0,13,2,1622.0,1277.0,345.0
2214049,M03,Tamoxifen,1.8,13,3,663.0,248.0,415.0
2214049,M04,Busulfan,20.0,13,4,774.0,381.0,393.0
2214049,M05,Staurosporine,0.2,13,5,89.0,72.0,17.0
2214049,M06,EX-527,0.05,13,6,1042.0,530.0,512.0
2214049,M07,Mitoxantrone,0.1,13,7,353.0,249.0,104.0
2214049,M08,AT9283,0.02,13,8,465.0,270.0,195.0
2214049,M09,I-CBP112,2.0,13,9,966.0,519.0,447.0
2214049,M10,DMSO,0.0,13,10,920.0,499.0,421.0
2214049,M11,Venetoclax,0.1,13,11,781.0,311.0,470.0
2214049,M12,Staurosporine,0.2,13,12,138.0,111.0,27.0
2214049,M13,Vorinostat,20.0,13,13,163.0,71.0,92.0
2214049,M14,DMSO,0.0,13,14,997.0,562.0,435.0
2214049,M15,PBIT,0.2,13,15,1076.0,656.0,420.0
2214049,M16,Carboplatin,0.1,13,16,1161.0,625.0,536.0
2214049,M17,Irinotecan,20.0,13,17,155.0,39.0,116.0
2214049,M18,Metformin,0.01,13,18,1197.0,706.0,491.0
2214049,M19,Melphalan,10.0,13,19,226.0,40.0,186.0
2214049,M20,SGC-CBP30,0.5,13,20,1148.0,690.0,458.0
2214049,M21,Imatinib,0.01,13,21,1168.0,679.0,489.0
2214049,M22,Trichostatin A,0.2,13,22,676.0,512.0,164.0
2214049,M23,Mitoxantrone,0.01,13,23,932.0,481.0,451.0
2214049,M24,I-CBP112,2.0,13,24,672.0,332.0,340.0
2214049,N01,Sorafenib,0.1,14,1,709.0,316.0,393.0
2214049,N02,Methotrexate,2.0,14,2,447.0,145.0,302.0
2214049,N03,I-CBP112,0.2,14,3,817.0,471.0,346.0
2214049,N04,Topotecan,1.0,14,4,137.0,18.0,119.0
2214049,N05,Etoposide,0.2,14,5,715.0,340.0,375.0
2214049,N06,Doxorubicin,0.1,14,6,438.0,274.0,164.0
2214049,N07,5-Fluorouracil,0.1,14,7,925.0,420.0,505.0
2214049,N08,I-CBP112,0.2,14,8,1025.0,530.0,495.0
2214049,N09,DMSO,0.0,14,9,892.0,474.0,418.0
2214049,N10,Busulfan,0.1,14,10,941.0,505.0,436.0
2214049,N11,I-BRD9,10.0,14,11,860.0,452.0,408.0
2214049,N12,Sorafenib,2.0,14,12,869.0,488.0,381.0
2214049,N13,DMSO,0.0,14,13,797.0,433.0,364.0
2214049,N14,Eflornithine,2.0,14,14,1021.0,564.0,457.0
2214049,N15,Tamoxifen,0.009,14,15,852.0,496.0,356.0
2214049,N16,Irinotecan,20.0,14,16,175.0,62.0,113.0
2214049,N17,Carboplatin,2.0,14,17,887.0,473.0,414.0
2214049,N18,Methotrexate,0.01,14,18,1071.0,582.0,489.0
2214049,N19,Meclofenamate (sodium),20.0,14,19,954.0,518.0,436.0
2214049,N20,PBIT,20.0,14,20,944.0,462.0,482.0
2214049,N22,Topotecan,0.01,14,22,555.0,313.0,242.0
2214049,N23,Carboplatin,0.1,14,23,817.0,419.0,398.0
2214049,N24,Gefitinib,0.01,14,24,770.0,467.0,303.0
2214049,O01,5-Fluorouracil,1.0,15,1,563.0,241.0,322.0
2214049,O02,Temozolomide,0.1,15,2,799.0,386.0,413.0
2214049,O03,Glasdegib,1.0,15,3,805.0,374.0,431.0
2214049,O04,C646,0.2,15,4,975.0,494.0,481.0
2214049,O05,Sunitinib,20.0,15,5,1143.0,598.0,545.0
2214049,O06,Gefitinib,2.0,15,6,890.0,498.0,392.0
2214049,O07,AT9283,20.0,15,7,735.0,413.0,322.0
2214049,O08,Auranofin,2.0,15,8,14.0,2.0,12.0
2214049,O09,Glasdegib,10.0,15,9,1403.0,1025.0,378.0
2214049,O10,EX-527,50.0,15,10,714.0,439.0,275.0
2214049,O11,Sorafenib,0.01,15,11,819.0,481.0,338.0
2214049,O12,DMSO,0.0,15,12,791.0,359.0,432.0
2214049,O13,Vorinostat,0.01,15,13,780.0,424.0,356.0
2214049,O15,Doxorubicin,0.1,15,15,332.0,174.0,158.0
2214049,O16,AT9283,2.0,15,16,789.0,442.0,347.0
2214049,O17,Carboplatin,0.01,15,17,964.0,476.0,488.0
2214049,O18,Meclofenamate (sodium),0.01,15,18,934.0,498.0,436.0
2214049,O21,Eflornithine,20.0,15,21,760.0,355.0,405.0
2214049,O22,C646,20.0,15,22,671.0,337.0,334.0
2214049,O23,Topotecan,10.0,15,23,18.0,1.0,17.0
2214049,O24,Staurosporine,20.0,15,24,11.0,4.0,7.0
2214049,P01,Disulfiram,0.1,16,1,541.0,250.0,291.0
2214049,P02,Meclofenamate (sodium),0.1,16,2,691.0,325.0,366.0
2214049,P03,Glasdegib,1.0,16,3,703.0,328.0,375.0
2214049,P04,PBIT,20.0,16,4,752.0,390.0,362.0
2214049,P05,Sunitinib,2.0,16,5,825.0,389.0,436.0
2214049,P06,GSK-J4,0.5,16,6,1488.0,1090.0,398.0
2214049,P07,Sorafenib,20.0,16,7,651.0,352.0,299.0
2214049,P08,Venetoclax,1.0,16,8,291.0,34.0,257.0
2214049,P09,Mitoxantrone,0.1,16,9,686.0,433.0,253.0
2214049,P10,Trichostatin A,0.2,16,10,431.0,264.0,167.0
2214049,P11,DMSO,0.0,16,11,715.0,319.0,396.0
2214049,P12,Etoposide,20.0,16,12,727.0,335.0,392.0
2214049,P13,Imatinib,20.0,16,13,1424.0,1088.0,336.0
2214049,P14,Panobinostat,50.0,16,14,193.0,129.0,64.0
2214049,P15,Entinostat,0.5,16,15,1482.0,1020.0,462.0
2214049,P16,Carboplatin,0.01,16,16,747.0,347.0,400.0
2214049,P17,Meclofenamate (sodium),2.0,16,17,899.0,467.0,432.0
2214049,P18,5-Fluorouracil,0.01,16,18,706.0,379.0,327.0
2214049,P19,Bortezomib,20.0,16,19,11.0,0.0,11.0
2214049,P20,Temozolomide,2.0,16,20,839.0,452.0,387.0
2214049,P22,Temozolomide,20.0,16,22,773.0,435.0,338.0
2214049,P23,Eflornithine,0.1,16,23,659.0,294.0,365.0
2214049,P24,Auranofin,0.01,16,24,663.0,309.0,354.0
2214050,A01,cobimetinib,1.0,1,1,367.0,224.0,143.0
2214050,A03,Tofacitinib,1.0,1,3,718.0,288.0,430.0
2214050,A04,Dabrafenib,1.0,1,4,758.0,435.0,323.0
2214050,A06,OSI-906 (Linsitinib),10.0,1,6,538.0,295.0,243.0
2214050,A07,CGP 57380,0.01,1,7,760.0,358.0,402.0
2214050,A08,Bardoxolone methyl,0.1,1,8,892.0,404.0,488.0
2214050,A09,GSK-2256098,1.0,1,9,712.0,359.0,353.0
2214050,A10,Ribociclib,0.1,1,10,882.0,438.0,444.0
2214050,A11,AZD6738,0.01,1,11,724.0,367.0,357.0
2214050,A12,Fasudil,0.1,1,12,741.0,316.0,425.0
2214050,A13,DMSO,0.0,1,13,879.0,486.0,393.0
2214050,A14,MK-2206 dihydrochloride,1.0,1,14,487.0,146.0,341.0
2214050,A15,Vinorelbine bitatrate,0.1,1,15,730.0,363.0,367.0
2214050,A16,3-Methyladenine,0.01,1,16,669.0,295.0,374.0
2214050,A17,THZ1,0.1,1,17,815.0,328.0,487.0
2214050,A18,cobimetinib,0.01,1,18,685.0,359.0,326.0
2214050,A19,Rapamycin (Sirolimus),10.0,1,19,392.0,161.0,231.0
2214050,A20,Genistein,0.1,1,20,734.0,331.0,403.0
2214050,A21,Palbociclib,1.0,1,21,667.0,324.0,343.0
2214050,A22,NVP-AEW541 (hydrochloride),10.0,1,22,411.0,343.0,68.0
2214050,A23,Rapamycin (Sirolimus),0.01,1,23,529.0,256.0,273.0
2214050,A24,3-Methyladenine,10.0,1,24,526.0,304.0,222.0
2214050,B01,THZ1,0.1,2,1,769.0,350.0,419.0
2214050,B02,Afuresertib,1.0,2,2,964.0,496.0,468.0
2214050,B03,MK-8776 (SCH 900776),0.1,2,3,771.0,408.0,363.0
2214050,B04,Selumetinib,0.01,2,4,888.0,448.0,440.0
2214050,B05,Lenvatinib,10.0,2,5,771.0,338.0,433.0
2214050,B06,"BKM120 (NVP-BKM120, Buparlisib)",0.01,2,6,989.0,471.0,518.0
2214050,B07,MK-8776 (SCH 900776),1.0,2,7,1054.0,508.0,546.0
2214050,B08,,0.0,2,8,719.0,346.0,373.0
2214050,B09,MK-8776 (SCH 900776),10.0,2,9,1081.0,517.0,564.0
2214050,B10,Ribociclib,10.0,2,10,723.0,312.0,411.0
2214050,B11,OSI-906 (Linsitinib),0.1,2,11,847.0,484.0,363.0
2214050,B12,Fasudil,10.0,2,12,932.0,567.0,365.0
2214050,B13,BGJ398 (NVP-BGJ398),0.01,2,13,764.0,378.0,386.0
2214050,B14,DMSO,0.0,2,14,1021.0,544.0,477.0
2214050,B15,Decitabine,0.1,2,15,641.0,311.0,330.0
2214050,B16,FRAX597,10.0,2,16,898.0,441.0,457.0
2214050,B17,Selumetinib,10.0,2,17,670.0,512.0,158.0
2214050,B19,OSI-906 (Linsitinib),1.0,2,19,628.0,375.0,253.0
2214050,B20,Etomoxir,0.1,2,20,889.0,495.0,394.0
2214050,B21,(S)-H-1152 (hydrochloride),10.0,2,21,199.0,103.0,96.0
2214050,B22,Tofacitinib,0.1,2,22,867.0,478.0,389.0
2214050,B23,cobimetinib,0.01,2,23,824.0,442.0,382.0
2214050,B24,Entrectinib,0.01,2,24,638.0,293.0,345.0
2214050,C01,BGJ398 (NVP-BGJ398),10.0,3,1,1560.0,1249.0,311.0
2214050,C02,Vinorelbine bitatrate,0.01,3,2,995.0,445.0,550.0
2214050,C03,OSI-906 (Linsitinib),0.01,3,3,1094.0,582.0,512.0
2214050,C04,Alectinib,0.1,3,4,993.0,497.0,496.0
2214050,C05,"BKM120 (NVP-BKM120, Buparlisib)",10.0,3,5,279.0,175.0,104.0
2214050,C06,Arsenic trioxide,0.1,3,6,975.0,504.0,471.0
2214050,C07,Dabrafenib,0.1,3,7,1063.0,478.0,585.0
2214050,C08,Y-27632 dihydrochloride,10.0,3,8,1966.0,1465.0,501.0
2214050,C09,Genistein,10.0,3,9,668.0,292.0,376.0
2214050,C10,"Defactinib (VS-6063, PF-04554878)",0.1,3,10,917.0,536.0,381.0
2214050,C11,DMSO,0.0,3,11,1017.0,469.0,548.0
2214050,C12,3-Methyladenine,0.1,3,12,991.0,568.0,423.0
2214050,C13,Lenvatinib,10.0,3,13,935.0,399.0,536.0
2214050,C14,Rotenone,10.0,3,14,392.0,157.0,235.0
2214050,C15,DMSO,0.0,3,15,839.0,384.0,455.0
2214050,C16,Rapamycin (Sirolimus),1.0,3,16,427.0,118.0,309.0
2214050,C17,Palbociclib,1.0,3,17,996.0,573.0,423.0
2214050,C18,Dinaciclib (SCH727965),0.01,3,18,1118.0,589.0,529.0
2214050,C19,CGP 57380,0.1,3,19,1074.0,617.0,457.0
2214050,C20,GSK-2256098,10.0,3,20,678.0,477.0,201.0
2214050,C21,"Defactinib (VS-6063, PF-04554878)",1.0,3,21,1068.0,662.0,406.0
2214050,C22,(S)-H-1152 (hydrochloride),0.01,3,22,956.0,536.0,420.0
2214050,C23,,0.0,3,23,905.0,451.0,454.0
2214050,C24,(S)-H-1152 (hydrochloride),0.01,3,24,742.0,357.0,385.0
2214050,D01,"BKM120 (NVP-BKM120, Buparlisib)",1.0,4,1,480.0,246.0,234.0
2214050,D02,3-Methyladenine,1.0,4,2,864.0,468.0,396.0
2214050,D03,Dasatinib,0.1,4,3,874.0,539.0,335.0
2214050,D04,Rapamycin (Sirolimus),0.1,4,4,521.0,171.0,350.0
2214050,D05,Etomoxir,1.0,4,5,1034.0,517.0,517.0
2214050,D06,GSK-2636771,0.01,4,6,1140.0,608.0,532.0
2214050,D07,Etomoxir,10.0,4,7,985.0,497.0,488.0
2214050,D08,"Defactinib (VS-6063, PF-04554878)",10.0,4,8,1096.0,637.0,459.0
2214050,D09,THZ1,1.0,4,9,244.0,150.0,94.0
2214050,D10,Etomoxir,0.1,4,10,1143.0,587.0,556.0
2214050,D11,Tazemetostat,0.01,4,11,1138.0,680.0,458.0
2214050,D12,DMSO,0.0,4,12,1266.0,714.0,552.0
2214050,D13,Y-27632 dihydrochloride,1.0,4,13,1111.0,555.0,556.0
2214050,D14,NVP-AEW541 (hydrochloride),0.01,4,14,1217.0,638.0,579.0
2214050,D15,Dabrafenib,10.0,4,15,1240.0,864.0,376.0
2214050,D16,DMSO,0.0,4,16,1118.0,691.0,427.0
2214050,D17,Vinorelbine bitatrate,10.0,4,17,616.0,365.0,251.0
2214050,D18,CGP 57380,0.1,4,18,1216.0,685.0,531.0
2214050,D19,Entrectinib,10.0,4,19,863.0,806.0,57.0
2214050,D20,FRAX597,10.0,4,20,1251.0,572.0,679.0
2214050,D21,cobimetinib,0.1,4,21,847.0,568.0,279.0
2214050,D22,MK-2206 dihydrochloride,0.1,4,22,1054.0,635.0,419.0
2214050,D23,"Defactinib (VS-6063, PF-04554878)",0.1,4,23,955.0,465.0,490.0
2214050,D24,Alectinib,0.01,4,24,746.0,342.0,404.0
2214050,E01,Y-27632 dihydrochloride,1.0,5,1,801.0,369.0,432.0
2214050,E02,DMSO,0.0,5,2,1065.0,577.0,488.0
2214050,E03,Dinaciclib (SCH727965),0.01,5,3,1074.0,600.0,474.0
