Plate,Metadata_Well,Drug,Concentration,Metadata_row,Metadata_column,NumberOfCells,NumberOfCells_ADR,NumberOfCells_MES
2214054,B13,Romidepsin,0.02,2,13,265.0,127.0,138.0
2214054,B14,DMSO,0.0,2,14,1680.0,1172.0,508.0
2214054,B15,Bortezomib,0.1,2,15,19.0,13.0,6.0
2214054,B16,SGC-CBP30,50.0,2,16,377.0,340.0,37.0
2214054,B17,Eflornithine,20.0,2,17,1393.0,962.0,431.0
2214054,B18,Hydroxyurea,20.0,2,18,1352.0,872.0,480.0
2214054,B19,Sunitinib,2.0,2,19,1564.0,1106.0,458.0
2214054,B20,Melphalan,0.1,2,20,1650.0,1142.0,508.0
2214054,B21,Panobinostat,50.0,2,21,59.0,28.0,31.0
2214054,B22,Vorinostat,0.1,2,22,1370.0,999.0,371.0
2214054,B23,Hydroxyurea,0.01,2,23,1667.0,1271.0,396.0
2214054,B24,Busulfan,0.01,2,24,1514.0,1199.0,315.0
2214054,C01,Romidepsin,20.0,3,1,17.0,5.0,12.0
2214054,C02,C646,0.02,3,2,1762.0,1284.0,478.0
2214054,C03,Sunitinib,0.01,3,3,1531.0,956.0,575.0
2214054,C04,EX-527,0.5,3,4,1545.0,1161.0,384.0
2214054,C05,AT9283,20.0,3,5,1734.0,1181.0,553.0
2214054,C06,Sorafenib,0.1,3,6,1456.0,1037.0,419.0
2214054,C07,Imatinib,0.1,3,7,1569.0,1033.0,536.0
2214054,C09,Tamoxifen,18.0,3,9,1535.0,1117.0,418.0
2214054,C10,Auranofin,0.1,3,10,1352.0,1036.0,316.0
2214054,C11,DMSO,0.0,3,11,1657.0,1141.0,516.0
2214054,C12,5-Carboxy-8-hydroxyquinoline (IOX1),0.5,3,12,1790.0,1275.0,515.0
2214054,C13,Gefitinib,20.0,3,13,1343.0,979.0,364.0
2214054,C14,Duvelisib,10.0,3,14,1449.0,1070.0,379.0
2214054,C15,DMSO,0.0,3,15,1384.0,987.0,397.0
2214054,C16,Metformin,2.0,3,16,1448.0,1132.0,316.0
2214054,C17,Disulfiram,2.0,3,17,11.0,7.0,4.0
2214054,C18,Doxorubicin,0.01,3,18,1489.0,959.0,530.0
2214054,C19,I-BRD9,0.1,3,19,1603.0,1142.0,461.0
2214054,C20,Staurosporine,20.0,3,20,15.0,11.0,4.0
2214054,C21,Auranofin,2.0,3,21,44.0,20.0,24.0
2214054,C22,Panobinostat,0.05,3,22,668.0,255.0,413.0
2214054,C23,Topotecan,10.0,3,23,34.0,11.0,23.0
2214054,C24,Panobinostat,0.05,3,24,1620.0,1225.0,395.0
2214054,D01,AT9283,2.0,4,1,1676.0,1257.0,419.0
2214054,D02,5-Carboxy-8-hydroxyquinoline (IOX1),5.0,4,2,1796.0,1176.0,620.0
2214054,D03,Entinostat,0.5,4,3,1700.0,930.0,770.0
2214054,D04,Metformin,0.1,4,4,1474.0,978.0,496.0
2214054,D05,Melphalan,1.0,4,5,1278.0,837.0,441.0
2214054,D06,Etoposide,0.02,4,6,1598.0,1039.0,559.0
2214054,D07,Melphalan,10.0,4,7,148.0,74.0,74.0
2214054,D08,Auranofin,20.0,4,8,19.0,8.0,11.0
2214054,D09,Fenoprofen,2.0,4,9,1520.0,1093.0,427.0
2214054,D10,Melphalan,0.1,4,10,1711.0,1277.0,434.0
2214054,D11,Irinotecan,0.01,4,11,1415.0,1022.0,393.0
2214054,D12,DMSO,0.0,4,12,1578.0,1242.0,336.0
2214054,D13,Mitoxantrone,2.0,4,13,110.0,30.0,80.0
2214054,D14,I-CBP112,0.02,4,14,1647.0,1189.0,458.0
2214054,D15,Imatinib,20.0,4,15,1281.0,1065.0,216.0
2214054,D16,DMSO,0.0,4,16,1513.0,1101.0,412.0
2214054,D17,C646,20.0,4,17,1530.0,1085.0,445.0
2214054,D18,I-BRD9,0.1,4,18,1537.0,1065.0,472.0
2214054,D19,Busulfan,20.0,4,19,1496.0,1078.0,418.0
2214054,D20,SGC-CBP30,50.0,4,20,620.0,526.0,94.0
2214054,D21,Hydroxyurea,0.1,4,21,1663.0,1222.0,441.0
2214054,D22,GSK-J4,0.5,4,22,1633.0,1251.0,382.0
2214054,D23,Auranofin,0.1,4,23,1415.0,1102.0,313.0
2214054,D24,EX-527,0.05,4,24,1572.0,1259.0,313.0
2214054,E01,Mitoxantrone,2.0,5,1,80.0,44.0,36.0
2214054,E02,DMSO,0.0,5,2,1763.0,1163.0,600.0
2214054,E03,Doxorubicin,0.01,5,3,1367.0,861.0,506.0
2214054,E04,Bortezomib,2.0,5,4,18.0,9.0,9.0
2214054,E05,Methotrexate,0.1,5,5,1710.0,1095.0,615.0
2214054,E06,Staurosporine,0.02,5,6,1415.0,1157.0,258.0
2214054,E07,MK-1775,0.02,5,7,1774.0,1240.0,534.0
2214054,E08,Tamoxifen,0.09,5,8,1559.0,1087.0,472.0
2214054,E09,DMSO,0.0,5,9,1497.0,1025.0,472.0
2214054,E11,Vorinostat,20.0,5,11,136.0,14.0,122.0
2214054,E12,Temozolomide,0.01,5,12,1497.0,1134.0,363.0
2214054,E13,Staurosporine,2.0,5,13,35.0,33.0,2.0
2214054,E14,Etoposide,2.0,5,14,1734.0,1167.0,567.0
2214054,E15,MK-1775,0.2,5,15,1463.0,1166.0,297.0
2214054,E16,Melphalan,0.01,5,16,1374.0,985.0,389.0
2214054,E17,DMSO,0.0,5,17,1646.0,1247.0,399.0
2214054,E18,Glasdegib,0.01,5,18,1544.0,987.0,557.0
2214054,E19,Sunitinib,0.1,5,19,1575.0,1149.0,426.0
2214054,E20,SGC-CBP30,5.0,5,20,1714.0,1169.0,545.0
2214054,E21,AT9283,0.2,5,21,776.0,535.0,241.0
2214054,E22,5-Fluorouracil,10.0,5,22,1619.0,1133.0,486.0
2214054,E23,Auranofin,0.01,5,23,1557.0,1142.0,415.0
2214054,E24,Tamoxifen,0.009,5,24,1567.0,1219.0,348.0
2214054,F01,DMSO,0.0,6,1,1454.0,1095.0,359.0
2214054,F02,Auranofin,20.0,6,2,11.0,2.0,9.0
2214054,F03,C646,2.0,6,3,1598.0,1079.0,519.0
2214054,F04,I-BRD9,1.0,6,4,1548.0,1119.0,429.0
2214054,F05,Venetoclax,10.0,6,5,873.0,534.0,339.0
2214054,F06,Hydroxyurea,0.1,6,6,1638.0,1191.0,447.0
2214054,F07,Melphalan,1.0,6,7,1276.0,761.0,515.0
2214054,F08,Glasdegib,0.1,6,8,1598.0,1117.0,481.0
2214054,F09,Duvelisib,0.01,6,9,1689.0,1110.0,579.0
2214054,F10,DMSO,0.0,6,10,1609.0,1132.0,477.0
2214054,F11,Hydroxyurea,20.0,6,11,1639.0,1171.0,468.0
2214054,F12,Entinostat,5.0,6,12,144.0,33.0,111.0
2214054,F13,Entinostat,5.0,6,13,193.0,49.0,144.0
2214054,F14,EX-527,0.5,6,14,1672.0,1182.0,490.0
2214054,F15,EX-527,5.0,6,15,1666.0,1229.0,437.0
2214054,F16,Etoposide,2.0,6,16,1347.0,994.0,353.0
2214054,F17,Tamoxifen,1.8,6,17,1465.0,1140.0,325.0
2214054,F18,DMSO,0.0,6,18,1599.0,1165.0,434.0
2214054,F19,Imatinib,0.01,6,19,1565.0,1184.0,381.0
2214054,F20,Eflornithine,0.1,6,20,1631.0,1297.0,334.0
2214054,F21,Bortezomib,0.1,6,21,30.0,7.0,23.0
2214054,F22,Gefitinib,0.1,6,22,1584.0,1047.0,537.0
2214054,F23,Fenoprofen,0.01,6,23,1765.0,1299.0,466.0
2214054,F24,5-Carboxy-8-hydroxyquinoline (IOX1),0.5,6,24,1529.0,1226.0,303.0
2214054,G01,I-BRD9,0.01,7,1,1439.0,1031.0,408.0
2214054,G02,Entinostat,50.0,7,2,96.0,21.0,75.0
2214054,G03,5-Carboxy-8-hydroxyquinoline (IOX1),5.0,7,3,1446.0,933.0,513.0
2214054,G04,DMSO,0.0,7,4,1417.0,1068.0,349.0
2214054,G05,Glasdegib,0.1,7,5,1551.0,991.0,560.0
2214054,G06,Gefitinib,0.01,7,6,1545.0,1138.0,407.0
2214054,G07,PBIT,0.02,7,7,1657.0,1130.0,527.0
2214054,G08,Everolimus,20.0,7,8,812.0,699.0,113.0
2214054,G09,Glasdegib,0.01,7,9,1555.0,1080.0,475.0
2214054,G10,Temozolomide,20.0,7,10,1529.0,1174.0,355.0
2214054,G11,Busulfan,0.1,7,11,1458.0,1113.0,345.0
2214054,G12,Bortezomib,2.0,7,12,14.0,12.0,2.0
2214054,G13,SGC-CBP30,0.05,7,13,1571.0,1119.0,452.0
2214054,G14,Panobinostat,0.5,7,14,79.0,24.0,55.0
2214054,G15,PBIT,2.0,7,15,1554.0,1158.0,396.0
2214054,G16,Metformin,20.0,7,16,1472.0,1046.0,426.0
2214054,G17,Everolimus,0.1,7,17,1084.0,890.0,194.0
2214054,G18,MK-1775,20.0,7,18,1329.0,988.0,341.0
2214054,G19,DMSO,0.0,7,19,1555.0,1089.0,466.0
2214054,G20,Bortezomib,0.01,7,20,153.0,98.0,55.0
2214054,G21,Irinotecan,0.01,7,21,1590.0,1061.0,529.0
2214054,G22,GSK-J4,50.0,7,22,6.0,4.0,2.0
2214054,G23,Duvelisib,1.0,7,23,1581.0,1226.0,355.0
2214054,G24,5-Carboxy-8-hydroxyquinoline (IOX1),50.0,7,24,141.0,90.0,51.0
2214054,H01,Methotrexate,0.01,8,1,1315.0,987.0,328.0
2214054,H02,Everolimus,2.0,8,2,1051.0,794.0,257.0
2214054,H03,DMSO,0.0,8,3,1560.0,1043.0,517.0
2214054,H04,MK-1775,0.02,8,4,1581.0,1113.0,468.0
2214054,H05,Sunitinib,0.01,8,5,1560.0,1009.0,551.0
2214054,H06,Venetoclax,0.1,8,6,1531.0,901.0,630.0
2214054,H07,Disulfiram,20.0,8,7,7.0,3.0,4.0
2214054,H08,Trichostatin A,2.0,8,8,1604.0,1156.0,448.0
2214054,H09,Disulfiram,20.0,8,9,10.0,5.0,5.0
2214054,H10,Disulfiram,0.01,8,10,1653.0,1205.0,448.0
2214054,H11,Irinotecan,0.1,8,11,1619.0,1131.0,488.0
2214054,H12,Etoposide,0.2,8,12,1168.0,895.0,273.0
2214054,H13,Temozolomide,2.0,8,13,1626.0,1238.0,388.0
2214054,H14,Methotrexate,2.0,8,14,1292.0,729.0,563.0
2214054,H15,Bortezomib,0.01,8,15,155.0,93.0,62.0
2214054,H16,Romidepsin,0.2,8,16,69.0,21.0,48.0
2214054,H17,EX-527,5.0,8,17,1424.0,1007.0,417.0
2214054,H18,Metformin,0.1,8,18,1537.0,1074.0,463.0
2214054,H19,I-BRD9,1.0,8,19,1447.0,1024.0,423.0
2214054,H20,DMSO,0.0,8,20,1527.0,1145.0,382.0
2214054,H21,Busulfan,2.0,8,21,1621.0,1256.0,365.0
2214054,H22,Etoposide,20.0,8,22,1425.0,1024.0,401.0
2214054,H23,I-CBP112,20.0,8,23,1344.0,1007.0,337.0
2214054,H24,Duvelisib,0.01,8,24,1398.0,1081.0,317.0
2214054,I01,PBIT,0.02,9,1,1691.0,1332.0,359.0
2214054,I02,Everolimus,0.01,9,2,1326.0,1031.0,295.0
2214054,I03,Etoposide,0.02,9,3,1536.0,991.0,545.0
2214054,I04,GSK-J4,5.0,9,4,127.0,82.0,45.0
2214054,I05,Busulfan,2.0,9,5,1619.0,1094.0,525.0
2214054,I06,DMSO,0.0,9,6,1525.0,1007.0,518.0
2214054,I07,I-CBP112,0.02,9,7,1631.0,1151.0,480.0
2214054,I08,Eflornithine,2.0,9,8,1622.0,1231.0,391.0
2214054,I09,Fenoprofen,2.0,9,9,1545.0,1094.0,451.0
2214054,I10,Topotecan,1.0,9,10,76.0,37.0,39.0
2214054,I11,5-Fluorouracil,0.01,9,11,1435.0,1044.0,391.0
2214054,I12,GSK-J4,0.05,9,12,1687.0,1245.0,442.0
2214054,I13,Trichostatin A,0.02,9,13,1610.0,1169.0,441.0
2214054,I14,Romidepsin,2.0,9,14,98.0,37.0,61.0
2214054,I15,5-Carboxy-8-hydroxyquinoline (IOX1),0.05,9,15,1623.0,1235.0,388.0
2214054,I16,Venetoclax,0.01,9,16,1583.0,1190.0,393.0
2214054,I17,Venetoclax,1.0,9,17,1266.0,903.0,363.0
2214054,I18,Duvelisib,0.1,9,18,1679.0,1233.0,446.0
2214054,I19,Fenoprofen,20.0,9,19,1411.0,1018.0,393.0
2214054,I20,Topotecan,0.1,9,20,209.0,93.0,116.0
2214054,I21,DMSO,0.0,9,21,1473.0,1041.0,432.0
2214054,I22,Trichostatin A,20.0,9,22,1587.0,1132.0,455.0
2214054,I23,5-Fluorouracil,10.0,9,23,1452.0,1022.0,430.0
2214054,I24,Sorafenib,20.0,9,24,1469.0,1161.0,308.0
2214054,J01,Imatinib,0.1,10,1,1421.0,1071.0,350.0
2214054,J02,Carboplatin,20.0,10,2,1288.0,874.0,414.0
2214054,J03,Methotrexate,20.0,10,3,998.0,429.0,569.0
2214054,J04,Everolimus,2.0,10,4,1040.0,854.0,186.0
2214054,J05,DMSO,0.0,10,5,1637.0,1049.0,588.0
2214054,J06,5-Fluorouracil,1.0,10,6,1559.0,1075.0,484.0
2214054,J07,Vorinostat,0.01,10,7,1678.0,1229.0,449.0
2214054,J08,Carboplatin,20.0,10,8,1391.0,1112.0,279.0
2214054,J09,GSK-J4,50.0,10,9,7.0,6.0,1.0
2214054,J10,Mitoxantrone,0.01,10,10,1212.0,885.0,327.0
2214054,J11,Methotrexate,20.0,10,11,1131.0,660.0,471.0
2214054,J12,Romidepsin,0.2,10,12,56.0,17.0,39.0
2214054,J13,Vorinostat,0.1,10,13,1738.0,1345.0,393.0
2214054,J14,Duvelisib,10.0,10,14,1416.0,1067.0,349.0
2214054,J16,Disulfiram,0.1,10,16,941.0,673.0,268.0
2214054,J17,Melphalan,0.01,10,17,1500.0,1061.0,439.0
2214054,J18,Staurosporine,0.02,10,18,1287.0,1065.0,222.0
2214054,J19,Topotecan,0.01,10,19,1345.0,814.0,531.0
2214054,J20,Fenoprofen,20.0,10,20,1598.0,1163.0,435.0
2214054,J21,Panobinostat,5.0,10,21,46.0,18.0,28.0
2214054,J22,DMSO,0.0,10,22,1645.0,1158.0,487.0
2214054,J23,Hydroxyurea,2.0,10,23,1644.0,1145.0,499.0
2214054,J24,Trichostatin A,2.0,10,24,1389.0,1029.0,360.0
2214054,K01,Sorafenib,0.01,11,1,1542.0,1174.0,368.0
2214054,K02,Venetoclax,0.01,11,2,1538.0,1042.0,496.0
2214054,K03,Everolimus,0.01,11,3,1052.0,740.0,312.0
2214054,K04,C646,0.02,11,4,1598.0,1085.0,513.0
2214054,K06,PBIT,2.0,11,6,1602.0,1035.0,567.0
2214054,K07,GSK-J4,0.05,11,7,1540.0,1075.0,465.0
2214054,K08,DMSO,0.0,11,8,1388.0,957.0,431.0
2214054,K09,C646,2.0,11,9,1438.0,913.0,525.0
2214054,K10,Temozolomide,0.01,11,10,1472.0,1031.0,441.0
2214054,K11,Eflornithine,0.01,11,11,1446.0,1071.0,375.0
2214054,K12,Romidepsin,0.02,11,12,224.0,121.0,103.0
2214054,K13,I-BRD9,10.0,11,13,1484.0,1089.0,395.0
2214054,K14,SGC-CBP30,0.05,11,14,1498.0,1124.0,374.0
2214054,K15,Entinostat,0.05,11,15,1647.0,1262.0,385.0
2214054,K16,DMSO,0.0,11,16,1653.0,1180.0,473.0
2214054,K17,Disulfiram,0.01,11,17,1618.0,1130.0,488.0
2214054,K18,Irinotecan,2.0,11,18,675.0,367.0,308.0
2214054,K20,Entinostat,0.05,11,20,1566.0,1220.0,346.0
2214054,K21,EX-527,50.0,11,21,1387.0,1037.0,350.0
2214054,K22,Romidepsin,20.0,11,22,17.0,4.0,13.0
2214054,K23,DMSO,0.0,11,23,1491.0,1023.0,468.0
2214054,K24,Gefitinib,2.0,11,24,1618.0,1381.0,237.0
2214054,L01,Sorafenib,2.0,12,1,1411.0,1035.0,376.0
2214054,L02,Duvelisib,0.1,12,2,1484.0,887.0,597.0
2214054,L03,Tamoxifen,18.0,12,3,1398.0,871.0,527.0
2214054,L04,Metformin,2.0,12,4,1516.0,1076.0,440.0
2214054,L05,Methotrexate,0.1,12,5,1507.0,1069.0,438.0
2214054,L06,SGC-CBP30,5.0,12,6,1421.0,931.0,490.0
2214054,L07,DMSO,0.0,12,7,1544.0,1086.0,458.0
2214054,L08,Romidepsin,2.0,12,8,60.0,22.0,38.0
2214054,L09,Vorinostat,2.0,12,9,636.0,228.0,408.0
2214054,L10,Busulfan,0.01,12,10,1463.0,1065.0,398.0
2214054,L11,Duvelisib,1.0,12,11,1429.0,1069.0,360.0
2214054,L12,AT9283,0.2,12,12,755.0,487.0,268.0
2214054,L13,Gefitinib,0.1,12,13,1380.0,1085.0,295.0
2214054,L14,5-Fluorouracil,0.1,12,14,1489.0,1015.0,474.0
2214054,L15,DMSO,0.0,12,15,1502.0,1157.0,345.0
2214054,L16,Irinotecan,0.1,12,16,1747.0,1269.0,478.0
2214054,L17,Bortezomib,20.0,12,17,14.0,2.0,12.0
2214054,L18,MK-1775,2.0,12,18,1655.0,1177.0,478.0
2214054,L19,Topotecan,0.1,12,19,164.0,89.0,75.0
2214054,L20,SGC-CBP30,0.5,12,20,1606.0,1170.0,436.0
2214054,L21,Meclofenamate (sodium),2.0,12,21,1554.0,1073.0,481.0
2214054,L22,PBIT,0.2,12,22,1592.0,1142.0,450.0
2214054,L23,Imatinib,2.0,12,23,1592.0,1273.0,319.0
2214054,L24,DMSO,0.0,12,24,1374.0,1005.0,369.0
2214054,M01,Fenoprofen,0.01,13,1,1480.0,1115.0,365.0
2214054,M02,Glasdegib,10.0,13,2,1424.0,961.0,463.0
2214054,M03,Tamoxifen,1.8,13,3,1535.0,1113.0,422.0
2214054,M04,Busulfan,20.0,13,4,1532.0,1113.0,419.0
2214054,M05,Staurosporine,0.2,13,5,509.0,441.0,68.0
2214054,M06,EX-527,0.05,13,6,1691.0,1095.0,596.0
2214054,M07,Mitoxantrone,0.1,13,7,256.0,193.0,63.0
2214054,M08,AT9283,0.02,13,8,1194.0,834.0,360.0
2214054,M09,I-CBP112,2.0,13,9,1560.0,1024.0,536.0
2214054,M10,DMSO,0.0,13,10,1552.0,1008.0,544.0
2214054,M11,Venetoclax,0.1,13,11,1572.0,1153.0,419.0
2214054,M12,Staurosporine,0.2,13,12,508.0,423.0,85.0
2214054,M13,Vorinostat,20.0,13,13,123.0,21.0,102.0
2214054,M14,DMSO,0.0,13,14,1410.0,980.0,430.0
2214054,M15,PBIT,0.2,13,15,1576.0,1190.0,386.0
2214054,M16,Carboplatin,0.1,13,16,1677.0,1263.0,414.0
2214054,M17,Irinotecan,20.0,13,17,134.0,74.0,60.0
2214054,M18,Metformin,0.01,13,18,1573.0,1087.0,486.0
2214054,M19,Melphalan,10.0,13,19,150.0,86.0,64.0
2214054,M20,SGC-CBP30,0.5,13,20,1522.0,1104.0,418.0
2214054,M21,Imatinib,0.01,13,21,1610.0,1231.0,379.0
2214054,M22,Trichostatin A,0.2,13,22,618.0,247.0,371.0
2214054,M23,Mitoxantrone,0.01,13,23,1587.0,1139.0,448.0
2214054,M24,I-CBP112,2.0,13,24,1368.0,1042.0,326.0
2214054,N01,Sorafenib,0.1,14,1,1327.0,1026.0,301.0
2214054,N02,Methotrexate,2.0,14,2,1118.0,580.0,538.0
2214054,N03,I-CBP112,0.2,14,3,1386.0,866.0,520.0
2214054,N04,Topotecan,1.0,14,4,108.0,27.0,81.0
2214054,N05,Etoposide,0.2,14,5,1000.0,659.0,341.0
2214054,N06,Doxorubicin,0.1,14,6,344.0,237.0,107.0
2214054,N07,5-Fluorouracil,0.1,14,7,1567.0,1023.0,544.0
2214054,N08,I-CBP112,0.2,14,8,1632.0,1060.0,572.0
2214054,N09,DMSO,0.0,14,9,1419.0,990.0,429.0
2214054,N10,Busulfan,0.1,14,10,1557.0,1020.0,537.0
2214054,N11,I-BRD9,10.0,14,11,1483.0,1068.0,415.0
2214054,N12,Sorafenib,2.0,14,12,1373.0,976.0,397.0
2214054,N13,DMSO,0.0,14,13,1549.0,1110.0,439.0
2214054,N14,Eflornithine,2.0,14,14,1593.0,1201.0,392.0
2214054,N15,Tamoxifen,0.009,14,15,1599.0,1168.0,431.0
2214054,N16,Irinotecan,20.0,14,16,131.0,71.0,60.0
2214054,N17,Carboplatin,2.0,14,17,1444.0,1062.0,382.0
2214054,N18,Methotrexate,0.01,14,18,1771.0,1271.0,500.0
2214054,N19,Meclofenamate (sodium),20.0,14,19,1529.0,1050.0,479.0
2214054,N20,PBIT,20.0,14,20,1496.0,1136.0,360.0
2214054,N22,Topotecan,0.01,14,22,1204.0,831.0,373.0
2214054,N23,Carboplatin,0.1,14,23,1516.0,1131.0,385.0
2214054,N24,Gefitinib,0.01,14,24,1502.0,1197.0,305.0
2214054,O01,5-Fluorouracil,1.0,15,1,1556.0,1129.0,427.0
2214054,O02,Temozolomide,0.1,15,2,1576.0,1084.0,492.0
2214054,O03,Glasdegib,1.0,15,3,1516.0,1083.0,433.0
2214054,O04,C646,0.2,15,4,1643.0,1063.0,580.0
2214054,O05,Sunitinib,20.0,15,5,1071.0,611.0,460.0
2214054,O06,Gefitinib,2.0,15,6,1500.0,1038.0,462.0
2214054,O07,AT9283,20.0,15,7,1336.0,885.0,451.0
2214054,O08,Auranofin,2.0,15,8,38.0,15.0,23.0
2214054,O09,Glasdegib,10.0,15,9,1380.0,905.0,475.0
2214054,O10,EX-527,50.0,15,10,1070.0,778.0,292.0
2214054,O11,Sorafenib,0.01,15,11,1441.0,992.0,449.0
2214054,O12,DMSO,0.0,15,12,1218.0,792.0,426.0
2214054,O13,Vorinostat,0.01,15,13,1255.0,965.0,290.0
2214054,O14,Irinotecan,2.0,15,14,551.0,332.0,219.0
2214054,O15,Doxorubicin,0.1,15,15,298.0,229.0,69.0
2214054,O16,AT9283,2.0,15,16,1436.0,1085.0,351.0
2214054,O17,Carboplatin,0.01,15,17,1518.0,1083.0,435.0
2214054,O18,Meclofenamate (sodium),0.01,15,18,1636.0,1220.0,416.0
2214054,O21,Eflornithine,20.0,15,21,1403.0,994.0,409.0
2214054,O22,C646,20.0,15,22,1377.0,1029.0,348.0
2214054,O23,Topotecan,10.0,15,23,49.0,22.0,27.0
2214054,O24,Staurosporine,20.0,15,24,18.0,9.0,9.0
2214054,P01,Disulfiram,0.1,16,1,1152.0,953.0,199.0
2214054,P02,Meclofenamate (sodium),0.1,16,2,1451.0,1147.0,304.0
2214054,P03,Glasdegib,1.0,16,3,1330.0,925.0,405.0
2214054,P04,PBIT,20.0,16,4,1476.0,1037.0,439.0
2214054,P05,Sunitinib,2.0,16,5,1324.0,975.0,349.0
2214054,P06,GSK-J4,0.5,16,6,1534.0,1101.0,433.0
2214054,P07,Sorafenib,20.0,16,7,1427.0,1065.0,362.0
2214054,P08,Venetoclax,1.0,16,8,1115.0,768.0,347.0
2214054,P09,Mitoxantrone,0.1,16,9,1190.0,889.0,301.0
2214054,P10,Trichostatin A,0.2,16,10,582.0,215.0,367.0
2214054,P11,DMSO,0.0,16,11,1420.0,1088.0,332.0
2214054,P12,Etoposide,20.0,16,12,1501.0,1060.0,441.0
2214054,P13,Imatinib,20.0,16,13,1121.0,958.0,163.0
2214054,P14,Panobinostat,50.0,16,14,46.0,30.0,16.0
2214054,P15,Entinostat,0.5,16,15,1655.0,1059.0,596.0
2214054,P16,Carboplatin,0.01,16,16,1505.0,1072.0,433.0
2214054,P17,Meclofenamate (sodium),2.0,16,17,1529.0,1108.0,421.0
2214054,P18,5-Fluorouracil,0.01,16,18,1613.0,1190.0,423.0
2214054,P19,Bortezomib,20.0,16,19,15.0,13.0,2.0
2214054,P20,Temozolomide,2.0,16,20,1579.0,1280.0,299.0
2214054,P21,Panobinostat,5.0,16,21,64.0,24.0,40.0
2214054,P22,Temozolomide,20.0,16,22,1671.0,1296.0,375.0
2214054,P23,Eflornithine,0.1,16,23,1616.0,1250.0,366.0
2214054,P24,Auranofin,0.01,16,24,1390.0,1108.0,282.0
2214055,A01,cobimetinib,1.0,1,1,1026.0,909.0,117.0
2214055,A02,Dasatinib,10.0,1,2,717.0,613.0,104.0
2214055,A03,Tofacitinib,1.0,1,3,1520.0,1009.0,511.0
2214055,A04,Dabrafenib,1.0,1,4,1580.0,1249.0,331.0
2214055,A05,AZD6738,10.0,1,5,135.0,71.0,64.0
2214055,A06,OSI-906 (Linsitinib),10.0,1,6,416.0,343.0,73.0
2214055,A07,CGP 57380,0.01,1,7,1545.0,1017.0,528.0
2214055,A08,Bardoxolone methyl,0.1,1,8,1406.0,981.0,425.0
2214055,A09,GSK-2256098,1.0,1,9,1500.0,960.0,540.0
2214055,A10,Ribociclib,0.1,1,10,1536.0,1127.0,409.0
2214055,A11,AZD6738,0.01,1,11,1640.0,1242.0,398.0
2214055,A12,Fasudil,0.1,1,12,1495.0,1192.0,303.0
2214055,A13,DMSO,0.0,1,13,1406.0,1134.0,272.0
2214055,A14,MK-2206 dihydrochloride,1.0,1,14,1555.0,1141.0,414.0
2214055,A15,Vinorelbine bitatrate,0.1,1,15,1333.0,1027.0,306.0
2214055,A16,3-Methyladenine,0.01,1,16,1482.0,1105.0,377.0
2214055,A17,THZ1,0.1,1,17,1024.0,862.0,162.0
2214055,A18,cobimetinib,0.01,1,18,1644.0,1262.0,382.0
2214055,A19,Rapamycin (Sirolimus),10.0,1,19,1109.0,938.0,171.0
2214055,A20,Genistein,0.1,1,20,1615.0,1229.0,386.0
2214055,A21,Palbociclib,1.0,1,21,1350.0,802.0,548.0
2214055,A22,NVP-AEW541 (hydrochloride),10.0,1,22,330.0,295.0,35.0
2214055,A23,Rapamycin (Sirolimus),0.01,1,23,1434.0,1155.0,279.0
2214055,A24,3-Methyladenine,10.0,1,24,1760.0,1467.0,293.0
2214055,B01,THZ1,0.1,2,1,1219.0,978.0,241.0
2214055,B02,Afuresertib,1.0,2,2,1517.0,1012.0,505.0
2214055,B03,MK-8776 (SCH 900776),0.1,2,3,1440.0,1027.0,413.0
2214055,B04,Selumetinib,0.01,2,4,1517.0,1074.0,443.0
2214055,B05,Lenvatinib,10.0,2,5,1193.0,715.0,478.0
2214055,B06,"BKM120 (NVP-BKM120, Buparlisib)",0.01,2,6,1720.0,1101.0,619.0
2214055,B07,MK-8776 (SCH 900776),1.0,2,7,1547.0,995.0,552.0
2214055,B08,,0.0,2,8,1554.0,1178.0,376.0
2214055,B09,MK-8776 (SCH 900776),10.0,2,9,1299.0,853.0,446.0
2214055,B10,Ribociclib,10.0,2,10,956.0,658.0,298.0
2214055,B11,OSI-906 (Linsitinib),0.1,2,11,1560.0,1117.0,443.0
2214055,B12,Fasudil,10.0,2,12,1557.0,1244.0,313.0
2214055,B13,BGJ398 (NVP-BGJ398),0.01,2,13,1357.0,979.0,378.0
2214055,B14,DMSO,0.0,2,14,1675.0,1207.0,468.0
2214055,B15,Decitabine,0.1,2,15,1403.0,1030.0,373.0
2214055,B16,FRAX597,10.0,2,16,957.0,696.0,261.0
2214055,B17,Selumetinib,10.0,2,17,1295.0,993.0,302.0
2214055,B18,cobimetinib,10.0,2,18,644.0,552.0,92.0
2214055,B19,OSI-906 (Linsitinib),1.0,2,19,1109.0,934.0,175.0
2214055,B20,Etomoxir,0.1,2,20,1293.0,969.0,324.0
2214055,B21,(S)-H-1152 (hydrochloride),10.0,2,21,739.0,562.0,177.0
2214055,B22,Tofacitinib,0.1,2,22,1610.0,1175.0,435.0
2214055,B23,cobimetinib,0.01,2,23,1582.0,1169.0,413.0
2214055,B24,Entrectinib,0.01,2,24,1696.0,1336.0,360.0
2214055,C01,BGJ398 (NVP-BGJ398),10.0,3,1,1499.0,1223.0,276.0
