gs_id	gene_id
K975_48h_down	221687
K975_48h_up	6752
K975_48h_down	84333
K975_48h_down	55432
K975_48h_up	1132
K975_48h_down	79642
K975_48h_down	5464
K975_48h_up	126375
K975_48h_down	64928
K975_48h_up	284129
K975_48h_up	1129
K975_48h_down	4869
K975_48h_up	23401
K975_48h_down	7262
K975_48h_up	26137
K975_48h_down	10193
K975_48h_down	219790
K975_48h_up	64764
K975_48h_up	8633
K975_48h_up	7318
K975_48h_down	2131
K975_48h_up	338707
K975_48h_up	128553
K975_48h_down	3838
K975_48h_up	6304
K975_48h_down	302
K975_48h_down	6000
K975_48h_up	56849
K975_48h_up	389337
K975_48h_up	126075
K975_48h_down	51118
K975_48h_down	8624
K975_48h_up	54039
K975_48h_down	56941
K975_48h_up	441061
K975_48h_down	5678
K975_48h_down	10189
K975_48h_down	359845
K975_48h_down	7378
K975_48h_up	84851
K975_48h_up	146223
K975_48h_down	6525
K975_48h_down	8073
K975_48h_down	3768
K975_48h_up	54328
K975_48h_up	64061
K975_48h_up	374977
K975_48h_up	8398
K975_48h_down	84441
K975_48h_down	10587
K975_48h_up	4303
K975_48h_down	157313
K975_48h_up	3714
K975_48h_up	146198
K975_48h_down	140707
K975_48h_down	23764
K975_48h_up	122622
K975_48h_up	6948
K975_48h_down	283643
K975_48h_down	123283
K975_48h_up	25840
K975_48h_up	6450
K975_48h_up	4045
K975_48h_up	6490
K975_48h_down	4603
K975_48h_down	881
K975_48h_up	84871
K975_48h_up	7626
K975_48h_down	3840
K975_48h_up	54331
K975_48h_up	11118
K975_48h_down	4771
K975_48h_down	84981
K975_48h_up	116985
K975_48h_up	147645
K975_48h_up	84307
K975_48h_down	54821
K975_48h_up	129080
K975_48h_down	130574
K975_48h_up	81557
K975_48h_up	349136
K975_48h_up	2057
K975_48h_down	1630
K975_48h_up	56123
K975_48h_up	387763
K975_48h_down	51182
K975_48h_up	387032
K975_48h_up	148398
K975_48h_up	400673
K975_48h_up	81848
K975_48h_up	222696
K975_48h_up	65998
K975_48h_down	4810
K975_48h_down	10383
K975_48h_up	388228
K975_48h_up	10991
K975_48h_down	3014
K975_48h_down	644815
K975_48h_down	653820
K975_48h_down	728833
K975_48h_up	130612
K975_48h_down	23254
K975_48h_up	728661
K975_48h_down	400745
K975_48h_up	653319
K975_48h_down	83931
K975_48h_down	203068
K975_48h_up	57573
K975_48h_up	162962
K975_48h_up	84163
K975_48h_up	54413
K975_48h_up	84628
K975_48h_up	80778
K975_48h_up	2050
K975_48h_down	79693
K975_48h_up	2104
K975_48h_down	60312
K975_48h_down	4311
K975_48h_up	162993
K975_48h_up	100505555
K975_48h_up	7582
K975_48h_down	154807
K975_48h_up	55534
K975_48h_up	126068
K975_48h_up	123096
K975_48h_up	80055
K975_48h_up	146540
K975_48h_down	5718
K975_48h_down	4102
K975_48h_down	4105
K975_48h_up	399717
K975_48h_up	147906
K975_48h_down	104
K975_48h_up	55753
K975_48h_down	5154
K975_48h_down	84154
K975_48h_down	80380
K975_48h_up	5660
K975_48h_down	6281
K975_48h_down	6884
K975_48h_down	55210
K975_48h_up	339318
K975_48h_down	4641
K975_48h_down	7004
K975_48h_down	85028
K975_48h_down	84549
K975_48h_down	140885
K975_48h_up	27233
K975_48h_down	258010
K975_48h_down	7027
K975_48h_up	55315
K975_48h_up	144717
K975_48h_down	444
K975_48h_up	4914
K975_48h_down	7296
K975_48h_down	55319
K975_48h_down	7975
K975_48h_down	9060
K975_48h_down	115701
K975_48h_down	4860
K975_48h_down	9824
K975_48h_down	51465
K975_48h_up	11179
K975_48h_down	51714
K975_48h_down	9055
K975_48h_up	80108
K975_48h_down	101928198
K975_48h_down	9848
K975_48h_down	259230
K975_48h_up	92565
K975_48h_down	399818
K975_48h_up	84852
K975_48h_up	284751
K975_48h_up	100132074
K975_48h_up	340543
K975_48h_up	9935
K975_48h_up	1302
K975_48h_up	100507547
K975_48h_up	80863
K975_48h_up	780
K975_48h_up	400997
K975_48h_up	11138
K975_48h_up	642475
K975_48h_up	57469
K975_48h_down	29902
K975_48h_down	440145
K975_48h_down	5673
K975_48h_up	155054
K975_48h_up	56114
K975_48h_up	54809
K975_48h_down	3887
K975_48h_down	317762
K975_48h_down	7114
K975_48h_up	728492
K975_48h_up	8293
K975_48h_up	503693
K975_48h_down	90861
K975_48h_down	201562
K975_48h_up	152098
K975_48h_up	55831
K975_48h_down	730755
K975_48h_up	339398
K975_48h_down	286827
K975_48h_up	2946
K975_48h_down	7416
K975_48h_down	81606
K975_48h_down	63940
K975_48h_up	534
K975_48h_down	51202
K975_48h_up	147699
K975_48h_up	1773
K975_48h_up	2592
K975_48h_down	30851
K975_48h_up	768206
K975_48h_down	51400
K975_48h_down	7866
K975_48h_up	388815
K975_48h_up	124904942
K975_48h_up	79716
K975_48h_down	728833
K975_48h_up	23467
K975_48h_down	5520
K975_48h_up	10626
K975_48h_down	3995
K975_48h_down	112597
K975_48h_up	100130417
K975_48h_up	100505783
K975_48h_up	114902
K975_48h_up	92340
K975_48h_up	401399
K975_48h_down	400765
K975_48h_down	124904228
K975_48h_down	84627
K975_48h_up	26082
K975_48h_up	56967
K975_48h_up	101928222
K975_48h_up	107986638
K975_48h_up	101927768
K975_48h_down	1719
K975_48h_up	285962
K975_48h_up	100133220
K975_48h_up	103344928
K975_48h_up	643699
K975_48h_down	100303755
K975_48h_down	100506697
K975_48h_up	101929397
K975_48h_up	8341
K975_48h_up	730130
K975_48h_up	101927043
K975_48h_up	107985882
K975_48h_up	400618
K975_48h_down	387882
K975_48h_up	255031
K975_48h_up	400242
K975_48h_up	8705
K975_48h_down	618
K975_48h_up	81571
K975_48h_up	84752
K975_48h_up	100129842
K975_48h_up	5863
K975_48h_up	127138867
K975_48h_down	10432
K975_48h_down	4830
K975_48h_up	23559
K975_48h_down	51373
K975_48h_down	541565
K975_48h_down	8420
K975_48h_down	5672
K975_48h_up	11037
K975_48h_down	7268
K975_48h_down	55861
K975_48h_up	442213
K975_48h_up	729678
K975_48h_up	100507283
K975_48h_up	497258
K975_48h_up	85001
K975_48h_down	192111
K975_48h_up	101928509
K975_48h_up	100131089
K975_48h_up	283731
K975_48h_up	148898
K975_48h_up	101805492
K975_48h_up	100129917
K975_48h_up	56139
K975_48h_up	2738
K975_48h_up	105377543
K975_48h_up	25850
K975_48h_down	112441434
K975_48h_up	56108
K975_48h_up	56106
K975_48h_up	56103
K975_48h_up	56099
K975_48h_down	101926978
K975_48h_up	100287896
K975_48h_up	100129129
K975_48h_up	100132923
K975_48h_up	9865
K975_48h_down	23642
K975_48h_up	1519
K975_48h_up	85027
K975_48h_up	388327
K975_48h_up	283948
K975_48h_up	147660
K975_48h_up	145195
K975_48h_up	100533496
K975_48h_down	145694
K975_48h_down	105370876
K975_48h_up	642366
K975_48h_up	123706547
K975_48h_down	107986558
K975_48h_down	101927155
K975_48h_up	100507421
K975_48h_up	401720
K975_48h_down	100128881
K975_48h_up	79585
K975_48h_down	118738
K975_48h_up	80022
K975_48h_up	103689912
K975_48h_up	101927855
K975_48h_up	101927943
K975_48h_up	7767
K975_48h_up	65996
K975_48h_up	100131691
K975_48h_up	286527
K975_48h_up	122394733
K975_48h_up	401612
K975_48h_up	105374971
K975_48h_up	107985216
K975_48h_up	124904434
K975_48h_up	105377540
K975_48h_up	100130705
K975_48h_up	100129550
K975_48h_up	729438
K975_48h_up	256302
K975_48h_up	151
K975_48h_up	8344
K975_48h_up	8353
K975_48h_down	102724159
K975_48h_down	57636
K975_48h_down	11072
K975_48h_down	29128
K975_48h_up	338382
K975_48h_down	284098
K975_48h_down	378707
K975_48h_down	724102
K975_48h_down	100505385
K975_48h_up	102724474
K975_48h_up	100506022
K975_48h_down	6905
K975_48h_up	55056
K975_48h_down	728392
K975_48h_down	124900388
K975_48h_up	114841035
K975_48h_up	100289495
K975_48h_up	29798
K975_48h_up	122319436
