"chr","start","end","CM_24h_ATAC_S165170_REP1","CM_24h_ATAC_S165170_REP2","CM_48h_ATAC_S165167_REP1","CM_48h_ATAC_S165167_REP2","CM_control_ATAC_S165169_REP1","CM_control_ATAC_S165169_REP2","SH_24h_ATAC_S165164_REP1","SH_24h_ATAC_S165164_REP2","SH_48h_ATAC_S165165_REP1","SH_48h_ATAC_S165165_REP2","SH_control_ATAC_S165166_REP1","SH_control_ATAC_S165166_REP2"
3,177101847,177158051,0.0904484540452351,0.0991243347138695,0.0908357008453818,0.0998632238832472,0.107108305287141,0.0903130483879858,0.132490866066766,0.112352426922358,0.101937877264517,0.110553816073059,0.0970401061771161,0.10159620420395
3,178168947,178207101,0.231528045434787,0.187179509511715,0.227734144960944,0.192469749417768,0.248903225843562,0.23489727791281,0.227163398307183,0.209478108961491,0.175965584805488,0.152801654508011,0.163784374304935,0.140894300094745
3,178259847,178326951,0.158539686286328,0.130184696668348,0.150286110926905,0.17294280586272,0.16322929969614,0.134284031432081,0.152341407566402,0.166814506467059,0.154544130004942,0.155942198223447,0.144349110829877,0.149241802873332
3,188233597,188299051,0.191735583516478,0.204928490000965,0.207612668091173,0.178511413147548,0.188375224504799,0.19711292771097,0.200787999252499,0.205377794363109,0.1829783936277,0.158344291342418,0.195140582098857,0.180868317291196
3,196773597,196808001,0.233078672406886,0.196725409209203,0.19557355213577,0.196386314649566,0.279435054176743,0.234520880435928,0.175733888753414,0.191715149217854,0.186330835800487,0.182931802879489,0.174012155870549,0.165174050877523
4,15676347,15693351,0.480983435460358,0.338950489773366,0.348845265309138,0.416802404220648,0.356872948640114,0.503037798957809,0.370313085725108,0.354032059962852,0.404376014952051,0.32796119523854,0.370552053012216,0.389200718541627
4,26341747,26373351,0.197381745378607,0.175137088556703,0.203546121287066,0.1765004746752,0.23960775269109,0.13983100285753,0.125472600385384,0.146130945334278,0.105858373767916,0.109499378519687,0.127045166252905,0.125367704464172
4,41142347,41206251,0.156597956173984,0.181986457653478,0.174947007009842,0.164190414156286,0.159471948890726,0.166792508311027,0.183757218336045,0.174382640445891,0.181686396411811,0.154609814378293,0.198225749932044,0.219692172718357
4,48345947,48381151,0.115021278310845,0.26164018373807,0.213220419535931,0.300604661106516,0.233653148382537,0.120490753014384,0.148526473089922,0.150734701649489,0.245759137221883,0.223852923053647,0.147557278966088,0.105850051337715
4,69763710,69800501,0.178850580862946,0.171678700586236,0.166183073344581,0.185451558111042,0.201573088736193,0.210596059866569,0.243947053289489,0.279228995917609,0.219171784480231,0.227369174203758,0.204310832274439,0.204373367432904
4,76579597,76591951,0.435804486426359,0.452645578931578,0.523952002823177,0.474754114520666,0.3702469675055,0.429492484032331,0.277487125026898,0.2315817593894,0.293206111150926,0.277792757035919,0.327984249649545,0.228549967086196
4,76687447,76709901,0.229784604735645,0.250453731840706,0.266326591135564,0.249025761998032,0.238100970606454,0.216966528083562,0.294834566756645,0.276771780200621,0.325992426078732,0.278653491631893,0.240841465316131,0.222538742409196
4,76722897,76784501,0.181752310164478,0.233954341105432,0.198581036208156,0.213461728282442,0.204927086578808,0.203583791208628,0.149214888372934,0.140466234940103,0.132668528086154,0.123566830926746,0.141243313243412,0.14786424430617
4,76952711,77066251,0.220369616077061,0.193662204007971,0.175274845265444,0.177274580874014,0.226567091008526,0.220353335586128,0.151894222040603,0.204312299319773,0.168685841670466,0.175695248253865,0.150770545906684,0.169365391343795
4,79996597,80039451,0.146589805642197,0.151080948366288,0.141999397213064,0.107627906321753,0.132137482312467,0.103395148217293,0.173979057027703,0.166305468872216,0.124188795642422,0.152167434221701,0.102071497306483,0.122783363983825
4,113890697,113976721,0.11848662131299,0.120448153848192,0.107519659045243,0.12149005969259,0.111784118929682,0.120900328695165,0.150382736354612,0.148048774247552,0.134634358111209,0.124496914858051,0.139614543025892,0.145978895637586
4,114242047,114284101,0.160778512870033,0.139937427551869,0.141379713149695,0.142317886557902,0.155196801878876,0.186809329839328,0.194368325329605,0.174775351306811,0.15746448325124,0.140638968541779,0.18149328151078,0.162371726956066
4,119477747,119536901,0.145544624867554,0.157936910421008,0.142764550228045,0.136884576105562,0.178729517661569,0.141531337194233,0.206871775012231,0.190033097855318,0.167434927543213,0.180857346585426,0.172284774495649,0.177251688941116
4,122758547,122785001,0.272039107154491,0.223214390442821,0.175694466663581,0.222223505250249,0.263098710948111,0.248770086744877,0.210134810199809,0.200266018210773,0.163069292965383,0.171069054990665,0.178537770429723,0.197999750197304
4,122873447,122913301,0.0936975009496064,0.103663081173488,0.105343340696204,0.113332100665815,0.0867362662336877,0.0944440723286717,0.112790396899652,0.116774614577754,0.0984494514378985,0.0827230943833945,0.103156316625092,0.120701378475844
4,150203097,150260401,0.156771327233005,0.163857729958316,0.155890630666734,0.153834990481572,0.175015436803003,0.181784820598792,0.191322993667074,0.186054475712984,0.150797584200215,0.146533898517229,0.158596305174154,0.155998432228125
